CODE	NOM	DCI1	DOSAGE1	UNITE_DOSAGE1	FORME	PRESENTATION	PPV	PH	PRIX_BR	PRINCEPS_GENERIQUE	TAUX_REMBOURSEMENT
ENROBE 37,70 37,70 23,50 23,50 ANTIHISTAMINIQUE H1 G
6118000081289 VASCOR TRIMETAZIDINE SOLUTION POUR GOUTTES
BUVABLES à 20 MG 1 FLACON 60 ML 67,30 67,30 42,10 42,10 ANTIANGOREUX
VASODILATATEUR G
6118000081272 VASCOR TRIMETAZIDINE COMPRIME PELLICULE à 20 MG 1 BOITE 60 COMPRIME 68,30 68,30 42,70 42,70 ANTIANGOREUX
VASODILATATEUR G
6118000081883 VASCOR LM TRIMETAZIDINE COMPRIME ENROBE LM à 35 MG 1 BOITE 30 COMPRIME 54,00 54,00 33,70 33,70 ANTIANGOREUX
VASODILATATEUR G
6118000081890 VASCOR LM TRIMETAZIDINE COMPRIME ENROBE LM à 35 MG 1 BOITE 60 COMPRIME 103,00 103,00 64,40 64,40 ANTIANGOREUX
VASODILATATEUR G
6118000081906 VASCOR LM TRIMETAZIDINE COMPRIME ENROBE LM à 35 MG 1 BOITE 90 COMPRIME 146,00 146,00 91,20 91,20 ANTIANGOREUX
VASODILATATEUR G
6118000100201 VASTAREL TRIMETAZIDINE SOLUTION BUVABLE à 20 MG 1 FLACON 60 ML 103,20 71,30 64,50 44,60 ANTIANGOREUX
VASODILATATEUR P
6118000100195 VASTAREL TRIMETAZIDINE COMPRIME PELLICULE à 20 MG 1 BOITE 60 COMPRIME 115,90 71,30 ANTIANGOREUX
VASODILATATEUR P
6118000100218 VASTAREL LM TRIMETAZIDINE COMPRIME PELLICULE LM à 35
MG 1 BOITE 60 COMPRIME 150,40 103,00 94,00 64,40 ANTIANGOREUX
VASODILATATEUR P
6118001240098 VASURIX 20 MG TRIMETAZIDINE COMPRIME ENROBE à 20 MG 1 BOITE 60 COMPRIME 49,50 49,50 30,90 30,90 ANTIANGOREUX
VASODILATATEUR G

 ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Juin 2014 136/144
CODE EAN 13
Nom de la spécialité ou
nom commercial du
médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
Version : GMR_6_23
6118001080748 VAXIGRIP VACCIN ANTIGRIPPAL SUSPENSION INJECTABLE 1 SERINGUE 0,5 ML 72,80 72,80 45,40 45,40 VACCIN SEUL ET/OU
ASSOCIE CONTRE P
VAXIGRIP VACCIN ANTIGRIPPAL PREPARATION INJECTABLE 1 BOITE 20 SERINGUE
PREREMPLIE 1234,00 1234,00 937,00 937,00 VACCIN SEUL ET/OU
ASSOCIE CONTRE P
6118001250660 VELAXOR LP VENLAFAXINE GELULE LP à 37.5 MG 1 BOITE 30 GELULE LP 94,00 94,00 58,60 58,60 ANTIDEPRESSEUR G
6118001210152 VENOFER 100 MG/5ML FER SOLUTION INJECTABLE IV à 100 /
5 MG/ML 5 AMPOULE 5 ML 507,00 507,00 336,00 336,00 ANTIANEMIQUE P
6118001141289 VENTOLINE SALBUTAMOL SOLUTION INJECTABLE à 0.5
MG/ML
1 BOITE 6 AMPOULE
INJECTABLE 25,10 25,10 15,70 15,70 BRONCHODILATATEUR P
6118000160939 VENTOLINE SALBUTAMOL SOLUTION BUVABLE à 2 MG/5ML 1 FLACON 150 ML 27,30 21,90 17,10 13,70 BRONCHODILATATEUR P
6118000160922 VENTOLINE SALBUTAMOL COMPRIME à 2 MG 1 BOITE 40 COMPRIME 18,70 18,70 11,70 11,70 BRONCHODILATATEUR P
6118001141258 VENTOLINE SALBUTAMOL SUSPENSION POUR INHALATION
BUCCALE à 100 µG 1 FLACON 200 DOSE 45,30 45,30 28,30 28,30 BRONCHODILATATEUR P
6118001141296 VENTOLINE SALBUTAMOL SOLUTION POUR INHALATION
PAR NEBULISEUR à 5 MG/ML 1 FLACON 10 ML 29,50 29,50 18,40 18,40 BRONCHODILATATEUR P
6118001120130 VEPESIDE ETOPOSIDE SOLUTION POUR PERFUSION à
100 MG 1 BOITE 5 FLACON 874,70 352,00 ANTINEOPLASIQUE
CYTOTOXIQUE P
6118000011804 VERMOX MEBENDAZOLE SUSPENSION BUVABLE à 100
MG/5ML 1 FLACON 30 ML 23,10 23,10 14,40 14,40 ANTIPARASITAIRE P
6118000011798 VERMOX MEBENDAZOLE COMPRIME à 500 MG 1 BOITE 1 COMPRIME 14,80 14,80 9,20 9,20 ANTIPARASITAIRE P
6118000012092 VERMOX MEBENDAZOLE COMPRIME à 100 MG 1 BOITE 6 COMPRIME 21,20 21,20 13,20 13,20 ANTIPARASITAIRE P
6118001170494 VFEND VORICONAZOLE POUDRE POUR PERFUSION à 200
MG 1 FLACON 30 ML 1274,00 1274,00 978,00 978,00 ANTIFONGIQUE P
6118001170500 VFEND VORICONAZOLE COMPRIME ENROBE à 200 MG 1 BOITE 14 COMPRIME 3975,00 3975,00 3640,00 3640,00 ANTIFONGIQUE P
6118001170548 VFEND VORICONAZOLE COMPRIME ENROBE à 50 MG 1 BOITE 28 COMPRIME 2079,00 2079,00 1804,00 1804,00 ANTIFONGIQUE P
6118000250449 VIBRA 200 DOXYCYCLINE COMPRIME à 200 MG 1 BOITE 8 COMPRIME 89,00 47,50 55,40 29,60 TETRACYCLINE P
6118000250425 VIBRAMYCINE DOXYCYCLINE COMPRIME à 100 MG 1 BOITE 10 COMPRIME 48,20 42,00 30,10 26,20 TETRACYCLINE P
6118001182787 VIDEX DIDANOSINE COMPRIME A CROQUER OU
DISPERSIBLE à 100 MG 1 FLACON 60 COMPRIME 954,00 204,00 673,00 127,60 ANTIVIRAL P
6118001101481 VINCRISTINE COOPER VINCRISTINE SOLUTION INJECTABLE à 1 MG 1 BOITE 1 FLACON 65,00 65,00 40,60 40,60 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001101498 VINCRISTINE COOPER VINCRISTINE SOLUTION INJECTABLE à 1 MG 1 BOITE 5 FLACON 306,00 306,00 204,00 204,00 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001050581 VIRACEPT NELFINAVIR POUDRE ORALE à 50 MG 1 FLACON 144 G 336,00 336,00 ANTIVIRAL P
6118001050598 VIRACEPT NELFINAVIR COMPRIME PELLICULE à 250 MG 1 BOITE 270 COMPRIME 1492,60 1492,60 ANTIVIRAL P

 ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Juin 2014 137/144
CODE EAN 13
Nom de la spécialité ou
nom commercial du
médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
Version : GMR_6_23
6118001151219 VIRAFERONPEG 100 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 100 µG
1 BOITE 1 STYLO PREREMPLI 2028,00 2028,00 1779,00 1779,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151226 VIRAFERONPEG 120 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 120 µG
1 BOITE 1 STYLO PREREMPLI 2497,00 2497,00 2159,00 2159,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151257 VIRAFERONPEG 150 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 150 µG
1 BOITE 1 STYLO PREREMPLI 3067,00 3067,00 2746,00 2746,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151165 VIRAFERONPEG 50 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 50 µG
1 BOITE 1 STYLO PREREMPLI 1177,00 1177,00 902,00 902,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151189 VIRAFERONPEG 80 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 80 µG
1 BOITE 1 STYLO PREREMPLI 1692,00 1692,00 1433,00 1433,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001101092 VIRGAN GANCICLOVIR GEL OPHTALMIQUE à 0.15 % 1 TUBE 5 G 140,00 140,00 87,20 87,20 ANTIVIRAL P
6118000061564 VIRLIX CETIRIZINE SOLUTION POUR GOUTTES
BUVABLES à 10 MG 1 FLACON 15 ML 73,40 73,40 45,70 45,70 ANTIHISTAMINIQUE H1 P
6118000061571 VIRLIX CETIRIZINE COMPRIME PELLICULE SECABLE
à 10 MG 1 BOITE 15 COMPRIME 52,00 52,00 32,40 32,40 ANTIHISTAMINIQUE H1 P
6118000081357 VISCERALGINE TIEMONIUM SOLUTION INJECTABLE à 5 MG 1 BOITE 10 AMPOULE
INJECTABLE 17,00 17,00 10,60 10,60
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118000081760 VISCERALGINE TIEMONIUM SIROP à 10 MG 1 FLACON 150 ML 16,60 16,60 10,30 10,30
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118000080817 VISCERALGINE TIEMONIUM COMPRIME PELLICULE à 50 MG 1 BOITE 30 COMPRIME 28,70 28,70 17,90 17,90
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118000081746 VISCERALGINE TIEMONIUM SUPPOSITOIRE à 20 MG 1 BOITE 20 SUPPOSITOIRE 17,30 17,30 10,80 10,80
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118001120871 VISKEN PINDOLOL COMPRIME à 5 MG 1 BOITE 50 COMPRIME 56,10 56,10 37,10 37,10 BETABLOQUANT P
6118001120864 VISKEN QUINZE PINDOLOL COMPRIME SECABLE à 15 MG 1 BOITE 28 COMPRIME 119,70 119,70 79,18 79,18 BETABLOQUANT P
6118001110124 VITAIR SALBUTAMOL SUSPENSION POUR INHALATION
BUCCALE à 100 µG 1 FLACON 200 DOSE 45,30 45,30 28,30 28,30 BRONCHODILATATEUR G
6118000081081 VOGALENE METOPIMAZINE SOLUTION INJECTABLE à 10 MG 1 BOITE 5 AMPOULE
INJECTABLE 15,60 15,60 9,70 9,70 ANTIEMETIQUE P
6118000081067 VOGALENE METOPIMAZINE SOLUTION POUR GOUTTES
BUVABLES à 0.4 % 1 FLACON 30 ML 17,60 17,60 11,00 11,00 ANTIEMETIQUE P
6118000081050 VOGALENE METOPIMAZINE SIROP à 0.1 % 1 FLACON 150 ML 28,10 28,10 17,50 17,50 ANTIEMETIQUE P
6118000081074 VOGALENE METOPIMAZINE SUPPOSITOIRE à 5 MG 1 BOITE 10 SUPPOSITOIRE 11,30 11,30 7,00 7,00 ANTIEMETIQUE P
6118000081845 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 4 MG
1 BOITE 1 AMPOULE
INJECTABLE 65,00 65,00 40,50 40,50 ANTIEMETIQUE G
6118000081869 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 8 MG
1 BOITE 1 AMPOULE
INJECTABLE 99,00 99,00 61,70 61,70 ANTIEMETIQUE G
6118000081852 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 4 MG
1 BOITE 5 AMPOULE
INJECTABLE 318,00 318,00 211,00 211,00 ANTIEMETIQUE G

 ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Juin 2014 138/144
CODE EAN 13
Nom de la spécialité ou
nom commercial du
médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
Version : GMR_6_23
6118000081876 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 8 MG
1 BOITE 5 AMPOULE
INJECTABLE 484,00 484,00 321,00 321,00 ANTIEMETIQUE G
6118001141302 VOLMAX SALBUTAMOL COMPRIME LP à 4 MG 1 BOITE 14 COMPRIME 57,60 57,60 38,10 38,10 BRONCHODILATATEUR P
6118001141326 VOLMAX SALBUTAMOL COMPRIME LP à 8 MG 1 BOITE 14 COMPRIME 69,20 69,20 45,80 45,80 BRONCHODILATATEUR P
6118001030392 VOLTARENE DICLOFENAC SOLUTION INJECTABLE à 75 MG 1 BOITE 2 AMPOULE
INJECTABLE 23,30 15,90 14,50 9,90 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118001030385 VOLTARENE DICLOFENAC SOLUTION INJECTABLE à 75 MG 1 BOITE 5 AMPOULE
INJECTABLE 56,30 39,80 35,10 24,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220190 VOLTARENE DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 25 MG
1 BOITE 30 COMPRIME
DRAGEFIE 35,40 27,00 22,10 16,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220183 VOLTARENE DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 50 MG
1 BOITE 30 COMPRIME
DRAGEFIE 66,80 52,30 41,60 32,60 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220251 VOLTARENE DICLOFENAC SUPPOSITOIRE à 12.5 MG 1 BOITE 10 SUPPOSITOIRE 11,70 11,70 7,30 7,30 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220176 VOLTARENE DICLOFENAC SUPPOSITOIRE à 25 MG 1 BOITE 10 SUPPOSITOIRE 16,40 13,40 10,20 8,40 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220169 VOLTARENE DICLOFENAC SUPPOSITOIRE à 100 MG 1 BOITE 10 SUPPOSITOIRE 52,00 37,80 32,40 23,50 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220404 VOLTARENE 100 MG DICLOFENAC SUPPOSITOIRE à 100 MG 1 BOITE 5 SUPPOSITOIRE 27,00 27,00 16,80 16,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118001030040 VOLTARENE LP DICLOFENAC COMPRIME LP à 100 MG 1 BOITE 10 COMPRIME 51,30 51,20 32,00 31,90 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118001030408 VOLTARENE SR DICLOFENAC COMPRIME LP à 75 MG 1 BOITE 20 COMPRIME 76,20 52,20 47,50 32,50 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000140658 VOXCIB 100 MG CELECOXIB GELULE à 100 MG 1 BOITE 20 GELULE 82,00 82,00 54,20 54,20 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140665 VOXCIB 200 MG CELECOXIB GELULE à 200 MG 1 BOITE 10 GELULE 82,00 82,00 54,20 54,20 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118001170340 XALACOM LATANOPROST /
TIMOLOL COLLYRE à 50 / 5 µG / MG 1 FLACON 2,5 ML 213,00 213,00 132,80 132,80 ANTIGLAUCOMATEUX P
6118001120482 XALATAN LATANOPROST COLLYRE à 0.005 % 1 FLACON 2,5 ML 157,00 157,00 97,80 97,80 ANTIGLAUCOMATEUX P
6118000081364 XANAX ALPRAZOLAM COMPRIME SECABLE à 0.5 MG 1 BOITE 30 COMPRIME 40,30 40,30 25,10 25,10 ANXIOLYTIQUE P
6118001070954 XANTHIUM LP THEOPHYLLINE GELULE LP à 200 MG 1 BOITE 30 GELULE 21,80 21,80 13,60 13,60 BRONCHODILATATEUR G
6118001070961 XANTHIUM LP THEOPHYLLINE GELULE LP à 400 MG 1 BOITE 30 GELULE 37,60 37,60 23,50 23,50 BRONCHODILATATEUR G
6118001070688 XANTHIUM LP THEOPHYLLINE GELULE LP à 300 MG 1 BOITE 60 GELULE 51,50 51,50 32,20 32,20 BRONCHODILATATEUR G
6118001081288 XATRAL ALFUZOSINE COMPRIME PELLICULE à 2.5 MG 1 BOITE 30 COMPRIME 104,80 104,80 65,30 65,30 ALPHA-BLOQUANT P
6118001081295 XATRAL LP ALFUZOSINE COMPRIME LP à 10 MG 1 BOITE 10 COMPRIME 101,60 58,40 63,30 36,40 ALPHA-BLOQUANT P

 ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Juin 2014 139/144
CODE EAN 13
Nom de la spécialité ou
nom commercial du
médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
Version : GMR_6_23
6118001081301 XATRAL LP ALFUZOSINE COMPRIME LP à 10 MG 1 BOITE 30 COMPRIME 267,00 159,30 166,70 99,20 ALPHA-BLOQUANT P
6118000021766 XEDILOL CARVEDILOL COMPRIME SECABLE à 6.25 MG 1 BOITE 30 COMPRIME
SECABLE 47,00 47,00 29,40 29,40 BETABLOQUANT G
6118000021773 XEDILOL CARVEDILOL COMPRIME SECABLE à 25 MG 1 BOITE 30 COMPRIME
SECABLE 95,00 95,00 59,40 59,40 BETABLOQUANT G
6118001050611 XELODA CAPECITABINE COMPRIME PELLICULE à 150 MG 1 BOITE 60 COMPRIME 559,70 559,70 ANTINEOPLASIQUE
CYTOTOXIQUE P
6118001050604 XELODA CAPECITABINE COMPRIME PELLICULE à 500 MG 1 BOITE 120 COMPRIME 3696,00 3696,00 3393,00 3393,00 ANTINEOPLASIQUE
CYTOTOXIQUE P
6118000140627 XENID DICLOFENAC SOLUTION INJECTABLE à 75 MG 1 BOITE 2 AMPOULE
INJECTABLE 15,90 15,90 9,90 9,90 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140504 XENID DICLOFENAC SOLUTION INJECTABLE à 75 MG 1 BOITE 6 AMPOULE
INJECTABLE 46,90 46,90 29,20 29,20 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140511 XENID DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 50 MG
1 BOITE 30 COMPRIME
GASTRO-RESISTANT 46,60 46,60 29,10 29,10 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140566 XENID DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 25 MG 1 BOITE 30 COMPRIME 27,00 27,00 16,80 16,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140498 XENID DICLOFENAC SUPPOSITOIRE à 25 MG 1 BOITE 10 SUPPOSITOIRE 13,40 13,40 8,40 8,40 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140559 XENID DICLOFENAC SUPPOSITOIRE à 100 MG 1 BOITE 10 SUPPOSITOIRE 30,10 30,10 18,70 18,70 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118001040278 XOLAMOL DORZOLAMIDE /
TIMOLOL COLLYRE à 20 / 5 MG / MG 1 FLACON 5 ML 110,70 110,70 69,00 69,00 ANTIGLAUCOMATEUX G
6118001270873 XYLATIN 100 OXALIPLATINE POUDRE POUR SOLUTION POUR
PERFUSION à 100 MG 1 FLACON 20 ML 1869,00 1869,00 1615,00 1615,00 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001270866 XYLATIN 50 OXALIPLATINE POUDRE POUR SOLUTION POUR
PERFUSION à 50 MG 1 FLACON 10 ML 1089,00 1089,00 812,00 812,00 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001020713 XYLOCAINE 2%
ADRENALINE
ADRENALINE /
LIDOCAINE
SOLUTION INJECTABLE à 2 / 2 % /
%
1 BOITE 1 FLACON 17,20 17,20 10,70 10,70 ANESTHESIQUE LOCAL P
6118000081296 XYTENOL ATENOLOL COMPRIME SECABLE à 100 MG 1 BOITE 14 COMPRIME
SECABLE 34,70 34,70 21,70 21,70 BETABLOQUANT G
6118000081302 XYTENOL ATENOLOL COMPRIME SECABLE à 100 MG 1 BOITE 28 COMPRIME
SECABLE 66,30 66,30 41,40 41,40 BETABLOQUANT G
6118000081319 XYTENOL ATENOLOL COMPRIME SECABLE à 100 MG 1 BOITE 56 COMPRIME
SECABLE 122,40 122,40 76,50 76,50 BETABLOQUANT G
6118000120155 ZADRYL CETIRIZINE SOLUTION BUVABLE à 1 MG 1 FLACON 60 ML 31,90 31,90 19,90 19,90 ANTIHISTAMINIQUE H1 G
6118000120148 ZADRYL CETIRIZINE COMPRIME ENROBE SECABLE à
10 MG
1 BOITE 15 COMPRIME
ENROBE 52,00 52,00 32,40 32,40 ANTIHISTAMINIQUE H1 G
6118000120698 ZADRYL CETIRIZINE COMPRIME ENROBE SECABLE à
10 MG
1 BOITE 30 COMPRIME
ENROBE 91,50 91,50 57,00 57,00 ANTIHISTAMINIQUE H1 G
6118000041115 ZAMOX AMOXICILLINE / ACIDE
CLAVULANIQUE
POUDRE POUR SUSPENSION
BUVABLE à 1 / 125 G / MG 1 BOITE 12 SACHET 98,00 98,00 61,10 61,10 PENICILLINE G
6118000041160 ZAMOX AMOXICILLINE / ACIDE
CLAVULANIQUE
POUDRE POUR SUSPENSION
BUVABLE à 1 / 125 G / MG 1 BOITE 16 SACHET 116,00 116,00 72,30 72,30 PENICILLINE G

 ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Juin 2014 140/144
CODE EAN 13
Nom de la spécialité ou
nom commercial du
médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
Version : GMR_6_23
6118000041177 ZAMOX AMOXICILLINE / ACIDE
CLAVULANIQUE
POUDRE POUR SUSPENSION
BUVABLE à 1 / 125 G / MG 1 BOITE 24 SACHET 167,00 167,00 104,00 104,00 PENICILLINE G
6118000041122 ZAMOX AMOXICILLINE / ACIDE
CLAVULANIQUE
POUDRE POUR SUSPENSION
BUVABLE à 500 / 62.5 MG / MG 1 BOITE 12 SACHET 68,00 68,00 42,40 42,40 PENICILLINE G
6118000041146 ZAMOX AMOXICILLINE / ACIDE
CLAVULANIQUE
POUDRE POUR SUSPENSION
BUVABLE à 100 / 12.5 MG / MG 1 FLACON 30 ML 43,00 43,00 26,80 26,80 PENICILLINE G
6118000041139 ZAMOX AMOXICILLINE / ACIDE
CLAVULANIQUE
POUDRE POUR SUSPENSION
BUVABLE à 100 / 12.5 MG / MG 1 FLACON 60 ML 70,00 70,00 43,60 43,60 PENICILLINE G
6118000020851 ZANIDIP LERCANIDIPINE COMPRIME ENROBE SECABLE à
10 MG 1 BOITE 14 COMPRIME 71,30 71,30 44,50 44,50 INHIBITEUR CALCIQUE P
6118000020844 ZANIDIP LERCANIDIPINE COMPRIME ENROBE SECABLE à
10 MG 1 BOITE 28 COMPRIME 128,00 128,00 80,00 80,00 INHIBITEUR CALCIQUE P
6118000160946 ZANTAC RANITIDINE COMPRIME PELLICULE à 75 MG 1 BOITE 10 COMPRIME 47,70 47,70 29,70 29,70 ANTIHISTAMINIQUE H2 P
6118000160991 ZANTAC RANITIDINE COMPRIME EFFERVESCENT à 75
MG 1 BOITE 12 COMPRIME 50,70 50,70 31,60 31,60 ANTIHISTAMINIQUE H2 P
6118001000340 ZAREX CARBOPLATINE POUDRE POUR SOLUTION
INJECTABLE à 150 MG 1 BOITE 1 FLACON 968,00 968,00 687,00 687,00 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001000357 ZAREX CARBOPLATINE POUDRE POUR SOLUTION
INJECTABLE à 450 MG 1 BOITE 1 FLACON 2289,00 2289,00 1944,00 1944,00 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001170357 ZAVEDOS IDARUBICINE POUDRE POUR SOLUTION POUR
PERFUSION à 5 MG 1 FLACON 1 ML 994,00 994,00 715,00 715,00 ANTINEOPLASIQUE
CYTOTOXIQUE P
6118001170364 ZAVEDOS IDARUBICINE POUDRE POUR SOLUTION POUR
PERFUSION à 10 MG 1 FLACON 1 ML 1320,00 1320,00 1050,00 1050,00 ANTINEOPLASIQUE
CYTOTOXIQUE P
6118001182862 ZECLAR CLARITHROMYCINE GRANULE POUR SUSPENSION
BUVABLE à 25 MG/ML 1 FLACON 100 ML 98,90 98,90 61,60 61,60 MACROLIDE P
6118000011835 ZECLAR CLARITHROMYCINE COMPRIME PELLICULE à 250 MG 1 BOITE 10 COMPRIME 171,65 90,00 113,50 56,10 MACROLIDE P
6118000011842 ZECLAR CLARITHROMYCINE COMPRIME PELLICULE à 500 MG 1 BOITE 14 COMPRIME 192,20 192,20 119,80 119,80 MACROLIDE P
6118001141340 ZEFFIX LAMIVUDINE COMPRIME PELLICULE à 100 MG 1 BOITE 28 COMPRIME
PELLICULE 914,00 914,00 632,00 632,00 ANTIVIRAL P
6118001170456 ZELDOX ZIPRASIDONE GELULE à 40 MG 1 BOITE 14 GELULE 318,00 318,00 211,00 211,00 NEUROLEPTIQUE P
6118001170517 ZELDOX ZIPRASIDONE GELULE à 60 MG 1 BOITE 14 GELULE 378,00 378,00 250,00 250,00 NEUROLEPTIQUE P
6118001141357 ZENTEL ALBENDAZOLE SUSPENSION BUVABLE à 4 % 1 FLACON 10 ML 45,90 23,50 28,60 14,60 ANTIPARASITAIRE P
6118001141364 ZENTEL ALBENDAZOLE COMPRIME à 400 MG 1 BOITE 1 COMPRIME 37,30 21,30 23,20 13,30 ANTIPARASITAIRE P
6118000040873 ZEPAM BROMAZEPAM COMPRIME QUADRISECABLE à 6
MG 1 BOITE 30 COMPRIME 34,70 34,70 21,60 21,60 ANXIOLYTIQUE G
6118001182794 ZERIT STAVUDINE GELULE à 30 MG 1 BOITE 56 GELULE 2073,00 2073,00 1825,00 1825,00 ANTIVIRAL P
6118001182800 ZERIT STAVUDINE GELULE à 40 MG 1 BOITE 56 GELULE 2261,00 2261,00 1916,00 1916,00 ANTIVIRAL P

 ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Juin 2014 141/144
CODE EAN 13
Nom de la spécialité ou
nom commercial du
médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
Version : GMR_6_23
6118001110414 ZIACAINE 2 % SPECIALE LIDOCAINE SOLUTION INJECTABLE POUR
USAGE DENTAIRE à 36 MG 1 BOITE 50 CARTOUCHE 297,00 297,00 196,90 196,90 ANESTHESIQUE LOCAL P
6118001271023 ZIDIME 1G CEFTAZIDIME POUDRE POUR PREPARATION
INJECTABLE à 1 G 1 BOITE 1 FLACON 94,00 94,00 58,60 58,60 CEPHALOSPORINE G
6118001100057 ZIDOVIR ZIDOVUDINE SOLUTION BUVABLE à 50 MG 1 FLACON 100 ML 90,70 90,70 56,70 56,70 ANTIVIRAL G
